uri,album,artist_uri,artist,track,url,popularity,added_at,release_date,release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,genre score,Liked
spotify:track:6L0BBPYeWnaQJeDa0ox0IA,Sky Blue Sky,2QoU3awHVdcHS8LrZEKvSM,Wilco,Impossible Germany,https://open.spotify.com/track/6L0BBPYeWnaQJeDa0ox0IA,51,2020-04-02T11:09:06Z,2007-05-11,2007,0.553,0.727,4,-6.395,0,0.0254,0.584,0.138,0.113,0.507,104.95,audio_features,6L0BBPYeWnaQJeDa0ox0IA,https://api.spotify.com/v1/tracks/6L0BBPYeWnaQJeDa0ox0IA,https://api.spotify.com/v1/audio-analysis/6L0BBPYeWnaQJeDa0ox0IA,357160,4,365.0,1
spotify:track:2dZ0PelHrnlIEGJ6nwpcW1,Everyone Hides,2QoU3awHVdcHS8LrZEKvSM,Wilco,Everyone Hides,https://open.spotify.com/track/2dZ0PelHrnlIEGJ6nwpcW1,38,2020-07-30T17:37:33Z,2019-09-17,2019,0.728,0.886,2,-8.098,1,0.0579,0.311,0.0441,0.0834,0.837,145.75,audio_features,2dZ0PelHrnlIEGJ6nwpcW1,https://api.spotify.com/v1/tracks/2dZ0PelHrnlIEGJ6nwpcW1,https://api.spotify.com/v1/audio-analysis/2dZ0PelHrnlIEGJ6nwpcW1,179976,4,365.0,1
spotify:track:0hDQV9X1Da5JrwhK8gu86p,Fever To Tell (Deluxe Remastered),3TNt4aUIxgfy9aoaft5Jj2,Yeah Yeah Yeahs,Maps,https://open.spotify.com/track/0hDQV9X1Da5JrwhK8gu86p,66,2020-06-10T21:37:04Z,2003-04-29,2003,0.502,0.941,7,-5.194,1,0.0716,0.000346,0.319,0.553,0.124,119.783,audio_features,0hDQV9X1Da5JrwhK8gu86p,https://api.spotify.com/v1/tracks/0hDQV9X1Da5JrwhK8gu86p,https://api.spotify.com/v1/audio-analysis/0hDQV9X1Da5JrwhK8gu86p,219987,4,364.0,1
spotify:track:3OjoMJd2LepudR80T8NTop,Capacity,5QdyldG4Fl4TPiOIeMNpBZ,Big Thief,Shark Smile,https://open.spotify.com/track/3OjoMJd2LepudR80T8NTop,54,2019-11-03T17:41:34Z,2017-06-09,2017,0.615,0.753,6,-8.152,0,0.0859,0.132,0.502,0.116,0.555,131.045,audio_features,3OjoMJd2LepudR80T8NTop,https://api.spotify.com/v1/tracks/3OjoMJd2LepudR80T8NTop,https://api.spotify.com/v1/audio-analysis/3OjoMJd2LepudR80T8NTop,238893,4,363.0,1
spotify:track:4rCrSoFxqRFmnHQyFGlkbA,Shark Smile (Edit),5QdyldG4Fl4TPiOIeMNpBZ,Big Thief,Shark Smile - Edit,https://open.spotify.com/track/4rCrSoFxqRFmnHQyFGlkbA,62,2020-03-09T02:46:56Z,2017-05-08,2017,0.688,0.737,6,-9.31,0,0.0678,0.0769,0.641,0.114,0.666,131.042,audio_features,4rCrSoFxqRFmnHQyFGlkbA,https://api.spotify.com/v1/tracks/4rCrSoFxqRFmnHQyFGlkbA,https://api.spotify.com/v1/audio-analysis/4rCrSoFxqRFmnHQyFGlkbA,194760,4,363.0,1
spotify:track:56AqMUj9CPgKTOIp1qTeYU,Knock Knock,2ajVJyxI4sHmTMtTA3ENko,Smog,Hit The Ground Running,https://open.spotify.com/track/56AqMUj9CPgKTOIp1qTeYU,15,2020-02-12T16:57:12Z,1999-12-01,1999,0.716,0.436,7,-11.648,1,0.0571,0.0481,0.548,0.155,0.557,99.168,audio_features,56AqMUj9CPgKTOIp1qTeYU,https://api.spotify.com/v1/tracks/56AqMUj9CPgKTOIp1qTeYU,https://api.spotify.com/v1/audio-analysis/56AqMUj9CPgKTOIp1qTeYU,416600,4,356.0,1
spotify:track:3HMOMdRPywfouYx5B4PvaH,Keep It Like A Secret,3kbBWco9PZ5eSQsNScwG6U,Built To Spill,Carry the Zero,https://open.spotify.com/track/3HMOMdRPywfouYx5B4PvaH,57,2019-11-03T17:40:17Z,1999-01-22,1999,0.264,0.812,4,-5.651,1,0.031,1.35e-05,0.108,0.0962,0.458,94.095,audio_features,3HMOMdRPywfouYx5B4PvaH,https://api.spotify.com/v1/tracks/3HMOMdRPywfouYx5B4PvaH,https://api.spotify.com/v1/audio-analysis/3HMOMdRPywfouYx5B4PvaH,343893,4,354.0,1
spotify:track:0yhtHv2XQw0sTlClTOdABp,God's Favorite Customer,2kGBy2WHvF0VdZyqiVCkDT,Father John Misty,Date Night,https://open.spotify.com/track/0yhtHv2XQw0sTlClTOdABp,42,2018-06-04T03:48:28Z,2018-06-01,2018,0.468,0.782,11,-7.691,1,0.0368,0.32,6.05e-06,0.193,0.909,200.634,audio_features,0yhtHv2XQw0sTlClTOdABp,https://api.spotify.com/v1/tracks/0yhtHv2XQw0sTlClTOdABp,https://api.spotify.com/v1/audio-analysis/0yhtHv2XQw0sTlClTOdABp,150331,4,354.0,1
spotify:track:5MIrEL3UsDmD7RGezOi4AP,God's Favorite Customer,2kGBy2WHvF0VdZyqiVCkDT,Father John Misty,Hangout at the Gallows,https://open.spotify.com/track/5MIrEL3UsDmD7RGezOi4AP,48,2018-06-04T03:48:28Z,2018-06-01,2018,0.534,0.663,7,-5.48,1,0.0286,0.128,3.63e-05,0.431,0.573,141.525,audio_features,5MIrEL3UsDmD7RGezOi4AP,https://api.spotify.com/v1/tracks/5MIrEL3UsDmD7RGezOi4AP,https://api.spotify.com/v1/audio-analysis/5MIrEL3UsDmD7RGezOi4AP,295467,4,354.0,1
spotify:track:6YDf6QV7QfCEo8O2dbWalK,Real Love Baby,2kGBy2WHvF0VdZyqiVCkDT,Father John Misty,Real Love Baby,https://open.spotify.com/track/6YDf6QV7QfCEo8O2dbWalK,69,2020-02-18T04:00:09Z,2016-07-26,2016,0.417,0.687,7,-6.484,1,0.0372,0.0955,0.0278,0.0989,0.627,204.11,audio_features,6YDf6QV7QfCEo8O2dbWalK,https://api.spotify.com/v1/tracks/6YDf6QV7QfCEo8O2dbWalK,https://api.spotify.com/v1/audio-analysis/6YDf6QV7QfCEo8O2dbWalK,189293,4,354.0,1
spotify:track:1yZMv2GMAibgLGsQiowZrt,Fear Fun,2kGBy2WHvF0VdZyqiVCkDT,Father John Misty,Nancy From Now On,https://open.spotify.com/track/1yZMv2GMAibgLGsQiowZrt,60,2019-11-03T17:42:25Z,2012-05-01,2012,0.534,0.659,0,-8.279,1,0.027,0.487,0.0808,0.0892,0.497,107.052,audio_features,1yZMv2GMAibgLGsQiowZrt,https://api.spotify.com/v1/tracks/1yZMv2GMAibgLGsQiowZrt,https://api.spotify.com/v1/audio-analysis/1yZMv2GMAibgLGsQiowZrt,234160,4,354.0,1
spotify:track:4WuDLbPWqwjyRvJK2jRCPS,Need Your Light,6FIrstf3kHEg3zBOyLpvxD,Ra Ra Riot,Water (feat. Rostam),https://open.spotify.com/track/4WuDLbPWqwjyRvJK2jRCPS,58,2019-11-03T17:45:02Z,2016-02-19,2016,0.575,0.848,4,-4.297,1,0.0885,0.131,0.0,0.11,0.42,159.941,audio_features,4WuDLbPWqwjyRvJK2jRCPS,https://api.spotify.com/v1/tracks/4WuDLbPWqwjyRvJK2jRCPS,https://api.spotify.com/v1/audio-analysis/4WuDLbPWqwjyRvJK2jRCPS,280333,4,353.0,1
spotify:track:6q6PeTloTbL2vb1Gt9sQQc,Made In The Dark,37uLId6Z5ZXCx19vuruvv5,Hot Chip,Ready For The Floor,https://open.spotify.com/track/6q6PeTloTbL2vb1Gt9sQQc,61,2020-06-10T14:35:18Z,2008-01-21,2008,0.764,0.759,1,-5.443,0,0.0413,0.00903,0.0,0.0746,0.937,128.999,audio_features,6q6PeTloTbL2vb1Gt9sQQc,https://api.spotify.com/v1/tracks/6q6PeTloTbL2vb1Gt9sQQc,https://api.spotify.com/v1/audio-analysis/6q6PeTloTbL2vb1Gt9sQQc,234240,4,352.0,1
spotify:track:1L8H6AuK4TaMmolSL0N0mR,The Warning,37uLId6Z5ZXCx19vuruvv5,Hot Chip,Boy From School,https://open.spotify.com/track/1L8H6AuK4TaMmolSL0N0mR,58,2020-04-03T18:01:35Z,2006-05-22,2006,0.631,0.863,8,-3.963,0,0.0297,0.161,5.85e-05,0.0846,0.497,125.994,audio_features,1L8H6AuK4TaMmolSL0N0mR,https://api.spotify.com/v1/tracks/1L8H6AuK4TaMmolSL0N0mR,https://api.spotify.com/v1/audio-analysis/1L8H6AuK4TaMmolSL0N0mR,319653,4,352.0,1
spotify:track:1K5wIDgNBgT7lVOMibiRAE,Everyone Who Pretended To Like Me Is Gone,6kFay2DQ5aZfeu5OsrF3Pw,The Walkmen,We've Been Had,https://open.spotify.com/track/1K5wIDgNBgT7lVOMibiRAE,46,2020-06-10T14:25:05Z,2002-03-26,2002,0.434,0.581,4,-7.449,1,0.0313,0.809,0.0002,0.338,0.447,100.219,audio_features,1K5wIDgNBgT7lVOMibiRAE,https://api.spotify.com/v1/tracks/1K5wIDgNBgT7lVOMibiRAE,https://api.spotify.com/v1/audio-analysis/1K5wIDgNBgT7lVOMibiRAE,204347,4,352.0,1
spotify:track:5RrWu7ddslbnrRImeW7LOs,The Warning,37uLId6Z5ZXCx19vuruvv5,Hot Chip,The Warning,https://open.spotify.com/track/5RrWu7ddslbnrRImeW7LOs,55,2019-12-17T20:52:15Z,2006-05-22,2006,0.728,0.612,7,-10.106,1,0.0499,0.0941,0.188,0.399,0.437,130.016,audio_features,5RrWu7ddslbnrRImeW7LOs,https://api.spotify.com/v1/tracks/5RrWu7ddslbnrRImeW7LOs,https://api.spotify.com/v1/audio-analysis/5RrWu7ddslbnrRImeW7LOs,291600,4,352.0,1
spotify:track:5d7fWLYYJReMfeUqfJqns0,Day of the Dead,37eqxl8DyLd5sQN54wYJbE,Various Artists,Brown-Eyed Women,https://open.spotify.com/track/5d7fWLYYJReMfeUqfJqns0,39,2020-06-25T14:35:51Z,2016-05-20,2016,0.633,0.602,2,-6.856,1,0.0288,0.0845,0.00543,0.128,0.661,105.45,audio_features,5d7fWLYYJReMfeUqfJqns0,https://api.spotify.com/v1/tracks/5d7fWLYYJReMfeUqfJqns0,https://api.spotify.com/v1/audio-analysis/5d7fWLYYJReMfeUqfJqns0,288461,4,347.0,1
spotify:track:474uVhyGgK5MtY9gMcDgGl,"How to: Friend, Love, Freefall",4hz8tIajF2INpgM0qzPJz2,Rainbow Kitten Surprise,It's Called: Freefall,https://open.spotify.com/track/474uVhyGgK5MtY9gMcDgGl,67,2020-03-20T14:07:14Z,2018-04-06,2018,0.744,0.516,2,-6.365,1,0.0513,0.632,0.0,0.605,0.281,97.944,audio_features,474uVhyGgK5MtY9gMcDgGl,https://api.spotify.com/v1/tracks/474uVhyGgK5MtY9gMcDgGl,https://api.spotify.com/v1/audio-analysis/474uVhyGgK5MtY9gMcDgGl,152293,4,340.0,1
spotify:track:7qCZgvV98j6RjUULW1s1it,They Want My Soul,0K1q0nXQ8is36PzOKAMbNe,Spoon,Inside Out,https://open.spotify.com/track/7qCZgvV98j6RjUULW1s1it,62,2020-06-18T22:57:06Z,2014-08-05,2014,0.621,0.62,0,-4.721,1,0.0293,0.459,0.162,0.0771,0.515,176.016,audio_features,7qCZgvV98j6RjUULW1s1it,https://api.spotify.com/v1/tracks/7qCZgvV98j6RjUULW1s1it,https://api.spotify.com/v1/audio-analysis/7qCZgvV98j6RjUULW1s1it,301960,4,340.0,1
spotify:track:3Z3dOgxFctCDTfwWL71sY5,Are You Serious,4uSftVc3FPWe6RJuMZNEe9,Andrew Bird,Truth Lies Low,https://open.spotify.com/track/3Z3dOgxFctCDTfwWL71sY5,47,2019-11-03T17:44:56Z,2016-01-01,2016,0.703,0.451,10,-11.492,1,0.047,0.737,0.105,0.0938,0.627,91.252,audio_features,3Z3dOgxFctCDTfwWL71sY5,https://api.spotify.com/v1/tracks/3Z3dOgxFctCDTfwWL71sY5,https://api.spotify.com/v1/audio-analysis/3Z3dOgxFctCDTfwWL71sY5,328813,4,340.0,1
spotify:track:5UKj2UGT4AMc1GMLk5S5sw,Voices,1l9d7B8W0IHy3LqWsxP2SH,Phantogram,Fall In Love,https://open.spotify.com/track/5UKj2UGT4AMc1GMLk5S5sw,49,2020-05-30T16:53:39Z,2013-01-01,2013,0.337,0.859,2,-3.189,0,0.106,0.0484,0.0,0.203,0.265,188.049,audio_features,5UKj2UGT4AMc1GMLk5S5sw,https://api.spotify.com/v1/tracks/5UKj2UGT4AMc1GMLk5S5sw,https://api.spotify.com/v1/audio-analysis/5UKj2UGT4AMc1GMLk5S5sw,223227,4,334.0,1
spotify:track:6y5u8r5OnIODkLrTdKE7K9,Phantogram,1l9d7B8W0IHy3LqWsxP2SH,Phantogram,Black Out Days,https://open.spotify.com/track/6y5u8r5OnIODkLrTdKE7K9,0,2020-03-09T01:52:02Z,2013-09-30,2013,0.545,0.79,4,-3.687,0,0.0375,0.00471,0.0203,0.0925,0.39,92.233,audio_features,6y5u8r5OnIODkLrTdKE7K9,https://api.spotify.com/v1/tracks/6y5u8r5OnIODkLrTdKE7K9,https://api.spotify.com/v1/audio-analysis/6y5u8r5OnIODkLrTdKE7K9,227147,4,334.0,1
spotify:track:21nf6u3sQbfViHX7wNZmhK,Eyelid Movies,1l9d7B8W0IHy3LqWsxP2SH,Phantogram,When I'm Small,https://open.spotify.com/track/21nf6u3sQbfViHX7wNZmhK,59,2020-05-30T16:27:51Z,2010,2010,0.646,0.758,10,-4.34,1,0.0314,0.191,0.097,0.103,0.424,91.998,audio_features,21nf6u3sQbfViHX7wNZmhK,https://api.spotify.com/v1/tracks/21nf6u3sQbfViHX7wNZmhK,https://api.spotify.com/v1/audio-analysis/21nf6u3sQbfViHX7wNZmhK,249067,4,334.0,1
spotify:track:5imUTBF35uIoABlV9g9da2,Voices,1l9d7B8W0IHy3LqWsxP2SH,Phantogram,Fall In Love,https://open.spotify.com/track/5imUTBF35uIoABlV9g9da2,53,2020-05-25T21:05:14Z,2014-02-18,2014,0.337,0.859,2,-3.189,0,0.106,0.0484,0.0,0.203,0.265,188.049,audio_features,5imUTBF35uIoABlV9g9da2,https://api.spotify.com/v1/tracks/5imUTBF35uIoABlV9g9da2,https://api.spotify.com/v1/audio-analysis/5imUTBF35uIoABlV9g9da2,223227,4,334.0,1
spotify:track:3p0rvHL2zfHAlXAgnHC4GI,Nightlife,1l9d7B8W0IHy3LqWsxP2SH,Phantogram,Don't Move,https://open.spotify.com/track/3p0rvHL2zfHAlXAgnHC4GI,58,2020-03-14T18:57:31Z,2011,2011,0.558,0.642,5,-5.206,0,0.0321,7.19e-05,0.00746,0.201,0.482,99.977,audio_features,3p0rvHL2zfHAlXAgnHC4GI,https://api.spotify.com/v1/tracks/3p0rvHL2zfHAlXAgnHC4GI,https://api.spotify.com/v1/audio-analysis/3p0rvHL2zfHAlXAgnHC4GI,258187,4,334.0,1
spotify:track:4UI61nJPFufxBYSuMnMaxA,In The Morse Code Of Brake Lights,4mO4aGO6u29UyR6XLZR9XW,The New Pornographers,Falling Down The Stairs Of Your Smile,https://open.spotify.com/track/4UI61nJPFufxBYSuMnMaxA,51,2019-11-03T17:35:05Z,2019-09-27,2019,0.739,0.713,1,-5.817,0,0.0316,0.263,0.482,0.354,0.901,116.986,audio_features,4UI61nJPFufxBYSuMnMaxA,https://api.spotify.com/v1/tracks/4UI61nJPFufxBYSuMnMaxA,https://api.spotify.com/v1/audio-analysis/4UI61nJPFufxBYSuMnMaxA,224493,4,334.0,1
spotify:track:4R3micyhxAUdfjPDkZ5oDE,Everything All The Time,0OdUWJ0sBjDrqHygGUXeCF,Band of Horses,The First Song,https://open.spotify.com/track/4R3micyhxAUdfjPDkZ5oDE,0,2020-02-18T04:00:17Z,2006-03-21,2006,0.32,0.625,11,-4.987,1,0.0337,5.2e-06,0.00028,0.307,0.457,122.513,audio_features,4R3micyhxAUdfjPDkZ5oDE,https://api.spotify.com/v1/tracks/4R3micyhxAUdfjPDkZ5oDE,https://api.spotify.com/v1/audio-analysis/4R3micyhxAUdfjPDkZ5oDE,223320,4,333.0,1
spotify:track:2Xi6MMqFlb4aAdO1JpNO7K,Everything All The Time,0OdUWJ0sBjDrqHygGUXeCF,Band of Horses,Our Swords,https://open.spotify.com/track/2Xi6MMqFlb4aAdO1JpNO7K,46,2020-03-09T02:43:29Z,2006-03-21,2006,0.646,0.821,8,-8.468,0,0.0354,0.0642,0.0998,0.105,0.353,107.083,audio_features,2Xi6MMqFlb4aAdO1JpNO7K,https://api.spotify.com/v1/tracks/2Xi6MMqFlb4aAdO1JpNO7K,https://api.spotify.com/v1/audio-analysis/2Xi6MMqFlb4aAdO1JpNO7K,146267,4,333.0,1
spotify:track:2ilzcXHOWU3kbyp9NVv3pU,Everything All The Time,0OdUWJ0sBjDrqHygGUXeCF,Band of Horses,The First Song,https://open.spotify.com/track/2ilzcXHOWU3kbyp9NVv3pU,40,2020-03-09T02:43:07Z,2006-03-21,2006,0.32,0.625,11,-4.987,1,0.0337,5.2e-06,0.00028,0.307,0.457,122.513,audio_features,2ilzcXHOWU3kbyp9NVv3pU,https://api.spotify.com/v1/tracks/2ilzcXHOWU3kbyp9NVv3pU,https://api.spotify.com/v1/audio-analysis/2ilzcXHOWU3kbyp9NVv3pU,223320,4,333.0,1
spotify:track:6yMM1vVI9bgccaiD2xJxhn,Everything All The Time,0OdUWJ0sBjDrqHygGUXeCF,Band of Horses,The Great Salt Lake,https://open.spotify.com/track/6yMM1vVI9bgccaiD2xJxhn,48,2020-03-09T02:43:38Z,2006-03-21,2006,0.32,0.828,8,-5.151,1,0.0314,0.000363,7e-06,0.0645,0.358,123.408,audio_features,6yMM1vVI9bgccaiD2xJxhn,https://api.spotify.com/v1/tracks/6yMM1vVI9bgccaiD2xJxhn,https://api.spotify.com/v1/audio-analysis/6yMM1vVI9bgccaiD2xJxhn,285373,4,333.0,1
spotify:track:3Y2JOjMdP5rvcfy1lp7xMf,Spotify Sessions,5SjNVG3L9mgWQPsfp1sFDB,Wye Oak,Watching The Waiting - Jim Eno Sessions,https://open.spotify.com/track/3Y2JOjMdP5rvcfy1lp7xMf,0,2020-02-18T04:00:09Z,2016-07-22,2016,0.399,0.366,2,-12.8,1,0.0357,0.965,0.85,0.184,0.542,136.791,audio_features,3Y2JOjMdP5rvcfy1lp7xMf,https://api.spotify.com/v1/tracks/3Y2JOjMdP5rvcfy1lp7xMf,https://api.spotify.com/v1/audio-analysis/3Y2JOjMdP5rvcfy1lp7xMf,193963,4,332.0,1
spotify:track:0A4yKvRLnSxGcEFhAHjdwW,Dirty Projectors,5VF0YkVLeVD4ytyiyVSIiF,Dirty Projectors,Up In Hudson,https://open.spotify.com/track/0A4yKvRLnSxGcEFhAHjdwW,39,2020-04-23T13:16:28Z,2017-02-21,2017,0.677,0.733,10,-6.99,1,0.0755,0.382,0.0275,0.142,0.691,124.02,audio_features,0A4yKvRLnSxGcEFhAHjdwW,https://api.spotify.com/v1/tracks/0A4yKvRLnSxGcEFhAHjdwW,https://api.spotify.com/v1/audio-analysis/0A4yKvRLnSxGcEFhAHjdwW,450544,4,329.0,1
spotify:track:2JtL0a3NHcGkFQ7kfDLKUT,Swing Lo Magellan,5VF0YkVLeVD4ytyiyVSIiF,Dirty Projectors,Swing Lo Magellan,https://open.spotify.com/track/2JtL0a3NHcGkFQ7kfDLKUT,51,2019-11-03T17:46:38Z,2012-07-10,2012,0.738,0.366,5,-10.231,0,0.0324,0.825,2.69e-05,0.118,0.507,101.031,audio_features,2JtL0a3NHcGkFQ7kfDLKUT,https://api.spotify.com/v1/tracks/2JtL0a3NHcGkFQ7kfDLKUT,https://api.spotify.com/v1/audio-analysis/2JtL0a3NHcGkFQ7kfDLKUT,157800,4,329.0,1
spotify:track:1rk9eGO7AkPX1oafUuOnGs,Fleet Foxes,4EVpmkEwrLYEg6jIsiPMIb,Fleet Foxes,Blue Ridge Mountains,https://open.spotify.com/track/1rk9eGO7AkPX1oafUuOnGs,52,2020-06-29T13:49:08Z,2008-06-09,2008,0.524,0.446,8,-7.823,0,0.0275,0.688,0.000745,0.101,0.272,97.856,audio_features,1rk9eGO7AkPX1oafUuOnGs,https://api.spotify.com/v1/tracks/1rk9eGO7AkPX1oafUuOnGs,https://api.spotify.com/v1/audio-analysis/1rk9eGO7AkPX1oafUuOnGs,265773,4,324.0,1
spotify:track:6kblAEj0T0312fv5QWsXzo,Congratulations,0SwO7SWeDHJijQ3XNS7xEE,MGMT,Congratulations,https://open.spotify.com/track/6kblAEj0T0312fv5QWsXzo,62,2020-06-10T14:25:15Z,2010-04-09,2010,0.761,0.637,7,-8.169,1,0.0268,0.439,0.0082,0.102,0.656,125.115,audio_features,6kblAEj0T0312fv5QWsXzo,https://api.spotify.com/v1/tracks/6kblAEj0T0312fv5QWsXzo,https://api.spotify.com/v1/audio-analysis/6kblAEj0T0312fv5QWsXzo,235387,4,310.0,1
spotify:track:6oBVQQ4y3KkStoa0apQPrK,The Felice Brothers,4Ajgo7nAsTzjSFymIfBjZ1,The Felice Brothers,Love Me Tenderly,https://open.spotify.com/track/6oBVQQ4y3KkStoa0apQPrK,45,2020-02-18T04:00:09Z,2008-03-04,2008,0.551,0.741,6,-7.094,1,0.094,0.757,6.02e-05,0.0598,0.556,80.089,audio_features,6oBVQQ4y3KkStoa0apQPrK,https://api.spotify.com/v1/tracks/6oBVQQ4y3KkStoa0apQPrK,https://api.spotify.com/v1/audio-analysis/6oBVQQ4y3KkStoa0apQPrK,220413,4,309.0,1
spotify:track:6xyU8QUprfS2T9p7Vcvwdp,At War With the Mystics,16eRpMNXSQ15wuJoeqguaB,The Flaming Lips,Mr. Ambulance Driver,https://open.spotify.com/track/6xyU8QUprfS2T9p7Vcvwdp,31,2020-03-09T11:34:44Z,2006-04-03,2006,0.314,0.87,4,-8.714,0,0.076,0.365,0.217,0.332,0.45,128.054,audio_features,6xyU8QUprfS2T9p7Vcvwdp,https://api.spotify.com/v1/tracks/6xyU8QUprfS2T9p7Vcvwdp,https://api.spotify.com/v1/audio-analysis/6xyU8QUprfS2T9p7Vcvwdp,261174,4,307.0,1
spotify:track:4d5mQel5LoTIqgFmHtXTU7,At War With the Mystics,16eRpMNXSQ15wuJoeqguaB,The Flaming Lips,The Sound of Failure,https://open.spotify.com/track/4d5mQel5LoTIqgFmHtXTU7,25,2020-03-09T11:33:15Z,2006-04-03,2006,0.314,0.829,7,-6.022,0,0.06,0.245,0.00553,0.158,0.0918,119.522,audio_features,4d5mQel5LoTIqgFmHtXTU7,https://api.spotify.com/v1/tracks/4d5mQel5LoTIqgFmHtXTU7,https://api.spotify.com/v1/audio-analysis/4d5mQel5LoTIqgFmHtXTU7,438293,4,307.0,1
spotify:track:0ScgmigVOJr2mFsAtwFQmz,Yoshimi Battles the Pink Robots,16eRpMNXSQ15wuJoeqguaB,The Flaming Lips,Fight Test,https://open.spotify.com/track/0ScgmigVOJr2mFsAtwFQmz,56,2020-06-10T14:25:14Z,2002-05-13,2002,0.49,0.985,9,-2.386,1,0.0639,0.0404,1.77e-05,0.304,0.886,82.043,audio_features,0ScgmigVOJr2mFsAtwFQmz,https://api.spotify.com/v1/tracks/0ScgmigVOJr2mFsAtwFQmz,https://api.spotify.com/v1/audio-analysis/0ScgmigVOJr2mFsAtwFQmz,256720,4,307.0,1
spotify:track:1dJuteDIOkGfDSN7zPkzNv,Transmissions From the Satellite Heart,16eRpMNXSQ15wuJoeqguaB,The Flaming Lips,She Don't Use Jelly,https://open.spotify.com/track/1dJuteDIOkGfDSN7zPkzNv,61,2019-11-06T02:47:03Z,1993-06-18,1993,0.33,0.556,7,-11.494,1,0.0796,0.207,4.39e-05,0.315,0.506,173.828,audio_features,1dJuteDIOkGfDSN7zPkzNv,https://api.spotify.com/v1/tracks/1dJuteDIOkGfDSN7zPkzNv,https://api.spotify.com/v1/audio-analysis/1dJuteDIOkGfDSN7zPkzNv,222279,4,307.0,1
spotify:track:2DFRFqWNahKtFD112H2iEZ,Yoshimi Battles the Pink Robots,16eRpMNXSQ15wuJoeqguaB,The Flaming Lips,Do You Realize??,https://open.spotify.com/track/2DFRFqWNahKtFD112H2iEZ,64,2019-11-03T17:40:20Z,2002-05-13,2002,0.464,0.797,0,-5.244,1,0.0333,0.006,0.000304,0.392,0.547,129.964,audio_features,2DFRFqWNahKtFD112H2iEZ,https://api.spotify.com/v1/tracks/2DFRFqWNahKtFD112H2iEZ,https://api.spotify.com/v1/audio-analysis/2DFRFqWNahKtFD112H2iEZ,213173,4,307.0,1
spotify:track:0ccCwNzXvr1Yoz91vKz31Z,Yoshimi Battles the Pink Robots,16eRpMNXSQ15wuJoeqguaB,The Flaming Lips,"Yoshimi Battles the Pink Robots, Pt. 1",https://open.spotify.com/track/0ccCwNzXvr1Yoz91vKz31Z,62,2019-11-06T02:47:01Z,2002-05-13,2002,0.555,0.902,0,-7.918,1,0.0958,0.337,0.0,0.152,0.62,156.108,audio_features,0ccCwNzXvr1Yoz91vKz31Z,https://api.spotify.com/v1/tracks/0ccCwNzXvr1Yoz91vKz31Z,https://api.spotify.com/v1/audio-analysis/0ccCwNzXvr1Yoz91vKz31Z,287507,4,307.0,1
spotify:track:5TGbpdNpZzI4oK95QWWdyh,Gathering,6igfLpd8s6DBBAuwebRUuo,Josh Ritter,Feels Like Lightning,https://open.spotify.com/track/5TGbpdNpZzI4oK95QWWdyh,38,2020-05-13T13:06:50Z,2017-09-22,2017,0.546,0.696,0,-8.343,1,0.055,0.725,0.0025,0.11,0.785,122.989,audio_features,5TGbpdNpZzI4oK95QWWdyh,https://api.spotify.com/v1/tracks/5TGbpdNpZzI4oK95QWWdyh,https://api.spotify.com/v1/audio-analysis/5TGbpdNpZzI4oK95QWWdyh,182520,4,303.0,1
spotify:track:60HKARfXOvgUt2RJfUEI8n,Everybody Works,1wmiQ6ytATiGnJs6uFluKO,Jay Som,Everybody Works,https://open.spotify.com/track/60HKARfXOvgUt2RJfUEI8n,29,2020-03-09T11:40:40Z,2017-03-10,2017,0.668,0.579,3,-6.315,1,0.0297,0.0422,0.000461,0.239,0.523,105.093,audio_features,60HKARfXOvgUt2RJfUEI8n,https://api.spotify.com/v1/tracks/60HKARfXOvgUt2RJfUEI8n,https://api.spotify.com/v1/audio-analysis/60HKARfXOvgUt2RJfUEI8n,208853,4,300.0,1
spotify:track:6PInkrdWpzFi6c4Ffrzs3q,Everybody Works,1wmiQ6ytATiGnJs6uFluKO,Jay Som,Baybee,https://open.spotify.com/track/6PInkrdWpzFi6c4Ffrzs3q,47,2020-03-09T11:40:05Z,2017-03-10,2017,0.624,0.599,11,-7.303,0,0.0314,0.00235,0.0967,0.218,0.657,79.982,audio_features,6PInkrdWpzFi6c4Ffrzs3q,https://api.spotify.com/v1/tracks/6PInkrdWpzFi6c4Ffrzs3q,https://api.spotify.com/v1/audio-analysis/6PInkrdWpzFi6c4Ffrzs3q,225253,4,300.0,1
spotify:track:00gxtflxhgxCnnM4IPo209,Everybody Works,1wmiQ6ytATiGnJs6uFluKO,Jay Som,Remain,https://open.spotify.com/track/00gxtflxhgxCnnM4IPo209,27,2020-03-09T11:41:16Z,2017-03-10,2017,0.628,0.611,2,-10.655,1,0.0384,0.514,0.571,0.317,0.59,110.507,audio_features,00gxtflxhgxCnnM4IPo209,https://api.spotify.com/v1/tracks/00gxtflxhgxCnnM4IPo209,https://api.spotify.com/v1/audio-analysis/00gxtflxhgxCnnM4IPo209,139093,4,300.0,1
